"PM25","timestamp","lat","lon"
11.6363636363636,"2021-01-08_19",24.336,120.601
17.9090909090909,"2021-01-08_19",23.606,120.488
2.4,"2021-01-08_19",24.031,121.604
52.6363636363636,"2021-01-08_19",24.436,118.238
2.44444444444444,"2021-01-08_19",24.836,121.013
17.2,"2021-01-08_19",22.826,120.599
36.3636363636364,"2021-01-08_19",24.178,120.883
20,"2021-01-08_19",24.105,120.641
22.3636363636364,"2021-01-08_19",22.557,120.548
2.81818181818182,"2021-01-08_19",24.749,121.747
0,"2021-01-08_19",22.878,121.227
36.4545454545455,"2021-01-08_19",23.078,120.43
2.2,"2021-01-08_19",22.904,121.124
6,"2021-01-08_19",24.78,120.984
3.09090909090909,"2021-01-08_19",24.545,120.923
5.09090909090909,"2021-01-08_19",24.793,120.976
102.636363636364,"2021-01-08_19",23.765,120.579
21.4545454545455,"2021-01-08_19",24.908,121.18
0.3,"2021-01-08_19",24.533,121.451
3,"2021-01-08_19",24.863,121.828
5,"2021-01-08_19",24.429,120.661
3,"2021-01-08_19",23.998,121.628
3.27272727272727,"2021-01-08_19",24.422,120.87
23.2727272727273,"2021-01-08_19",24.267,120.796
20.8181818181818,"2021-01-08_19",24.999,121.307
17.9,"2021-01-08_19",22.662,120.513
20.6666666666667,"2021-01-08_19",22.667,120.601
21.6363636363636,"2021-01-08_19",22.471,120.455
19.3636363636364,"2021-01-08_19",24.917,121.186
15.2727272727273,"2021-01-08_19",22.765,120.484
19.4,"2021-01-08_19",23.466,121.405
17.4545454545455,"2021-01-08_19",24.179,120.641
34.0909090909091,"2021-01-08_19",23.723,120.587
14.8333333333333,"2021-01-08_19",25.016,121.294
22.3636363636364,"2021-01-08_19",23.329,120.261
8.7,"2021-01-08_19",25.154,121.731
18.9,"2021-01-08_19",22.616,120.563
0.2,"2021-01-08_19",22.126,120.773
4.90909090909091,"2021-01-08_19",24.746,121.085
0.545454545454545,"2021-01-08_19",22.096,120.749
7.44444444444444,"2021-01-08_19",22.079,121.528
7.66666666666667,"2021-01-08_19",23.992,121.607
14.6363636363636,"2021-01-08_19",24.895,121.274
17.5454545454545,"2021-01-08_19",24.928,121.283
24.2727272727273,"2021-01-08_19",24.041,120.64
20.0909090909091,"2021-01-08_19",23.777,120.522
28.5,"2021-01-08_19",24.958,121.305
16.5,"2021-01-08_19",23.72,120.21
10.3636363636364,"2021-01-08_19",25.052,121.371
0,"2021-01-08_19",23.342,120.192
18.7272727272727,"2021-01-08_19",24.955,121.208
3.6,"2021-01-08_19",24.766,120.914
6.27272727272727,"2021-01-08_19",24.414,120.77
12.7272727272727,"2021-01-08_19",24.421,120.629
9.5,"2021-01-08_19",24.745,120.933
24.6,"2021-01-08_19",23.472,120.453
6.8,"2021-01-08_19",24.843,120.927
5.4,"2021-01-08_19",24.814,120.922
14.1,"2021-01-08_19",24.789,120.927
2,"2021-01-08_19",23.432,121.35
3.63636363636364,"2021-01-08_19",23.993,121.607
29.5454545454545,"2021-01-08_19",23.103,120.358
30.1818181818182,"2021-01-08_19",23.123,120.209
14.8181818181818,"2021-01-08_19",23.522,120.23
25,"2021-01-08_19",23.63,120.226
15.1818181818182,"2021-01-08_19",24.864,121.213
24.5454545454545,"2021-01-08_19",23.322,120.264
9.3,"2021-01-08_19",22.685,120.477
4,"2021-01-08_19",24.718,121.109
24.1818181818182,"2021-01-08_19",24.111,120.677
24.3,"2021-01-08_19",24.884,121.134
0.1,"2021-01-08_19",22.057,120.712
6.2,"2021-01-08_19",23.994,121.594
0,"2021-01-08_19",24.112,120.695
27.6,"2021-01-08_19",24.956,121.238
9.5,"2021-01-08_19",24.58,121.303
4.90909090909091,"2021-01-08_19",24.767,120.914
20,"2021-01-08_19",24.93,121.287
4.6,"2021-01-08_19",24.535,120.832
5,"2021-01-08_19",24.746,120.933
22.3636363636364,"2021-01-08_19",24.094,120.647
13.3636363636364,"2021-01-08_19",24.258,120.66
10.0909090909091,"2021-01-08_19",24.326,120.636
18.3636363636364,"2021-01-08_19",22.541,120.537
2,"2021-01-08_19",24.575,121.868
0,"2021-01-08_19",23.049,120.175
3.11111111111111,"2021-01-08_19",23.002,121.29
2.3,"2021-01-08_19",23.468,121.496
6.11111111111111,"2021-01-08_19",23.497,121.373
3.63636363636364,"2021-01-08_19",24.427,120.871
12.3636363636364,"2021-01-08_19",24.257,120.57
24.8,"2021-01-08_19",24.968,121.304
24.4545454545455,"2021-01-08_19",23.647,120.459
17.8181818181818,"2021-01-08_19",23.801,120.452
16.9090909090909,"2021-01-08_19",24.15,120.615
20.2,"2021-01-08_19",23.7,120.31
5.4,"2021-01-08_19",24.758,120.948
29.0909090909091,"2021-01-08_19",24.241,120.787
21,"2021-01-08_19",24.219,120.667
0,"2021-01-08_19",24.078,120.718
27,"2021-01-08_19",24.157,120.757
0,"2021-01-08_19",22.006,120.818
18.3333333333333,"2021-01-08_19",22.509,120.482
54.4545454545455,"2021-01-08_19",24.478,118.313
0.666666666666667,"2021-01-08_19",23.584,119.653
0,"2021-01-08_19",22.125,120.846
4.2,"2021-01-08_19",23.577,119.569
0,"2021-01-08_19",22.073,120.717
34.8888888888889,"2021-01-08_19",23.076,120.495
32.3636363636364,"2021-01-08_19",23.465,120.555
23.25,"2021-01-08_19",22.984,120.203
4.72727272727273,"2021-01-08_19",24.691,121.018
8.9,"2021-01-08_19",23.527,119.589
0,"2021-01-08_19",23.569,119.581
3.9,"2021-01-08_19",23.523,121.39
6.1,"2021-01-08_19",25.155,121.694
19,"2021-01-08_19",23.587,120.318
16.1818181818182,"2021-01-08_19",24.897,121.277
10.7272727272727,"2021-01-08_19",24.147,120.551
15.5,"2021-01-08_19",24.871,121.235
17.25,"2021-01-08_19",23.797,120.419
19.7272727272727,"2021-01-08_19",24.145,120.647
20.5454545454545,"2021-01-08_19",24.115,120.685
23.5454545454545,"2021-01-08_19",24.115,120.676
15.9090909090909,"2021-01-08_19",24.308,120.695
16,"2021-01-08_19",24.279,120.557
12.3,"2021-01-08_19",22.677,120.496
22.9090909090909,"2021-01-08_19",23.015,120.2
17.8181818181818,"2021-01-08_19",23.575,120.177
15.1818181818182,"2021-01-08_19",23.817,120.414
19.6666666666667,"2021-01-08_19",24.953,121.204
37.2,"2021-01-08_19",23.612,120.608
16,"2021-01-08_19",23.484,120.177
29.9090909090909,"2021-01-08_19",23.699,120.54
27.8888888888889,"2021-01-08_19",23.152,120.238
31.9090909090909,"2021-01-08_19",22.969,120.361
21.2727272727273,"2021-01-08_19",24.122,120.669
30.4545454545455,"2021-01-08_19",23.373,120.31
21.3636363636364,"2021-01-08_19",24.963,121.221
14.4,"2021-01-08_19",22.764,121.142
17.1,"2021-01-08_19",22.771,120.497
1.7,"2021-01-08_19",23.632,121.398
4.9,"2021-01-08_19",23.671,121.425
6.5,"2021-01-08_19",23.156,121.227
2.81818181818182,"2021-01-08_19",24.756,121.747
3.7,"2021-01-08_19",23.244,121.272
29.3,"2021-01-08_19",23.705,120.517
24.7272727272727,"2021-01-08_19",23.692,120.481
23.1666666666667,"2021-01-08_19",24.095,120.719
17.0909090909091,"2021-01-08_19",24.187,120.643
41.5,"2021-01-08_19",23.632,120.228
16.5454545454545,"2021-01-08_19",24.881,121.21
44.9090909090909,"2021-01-08_19",23.595,120.597
18.1818181818182,"2021-01-08_19",23.6,120.462
16,"2021-01-08_19",22.615,120.468
0,"2021-01-08_19",22.075,120.715
5.27272727272727,"2021-01-08_19",24.891,121.053
5.4,"2021-01-08_19",24.741,121.022
18.9090909090909,"2021-01-08_19",22.727,120.486
10,"2021-01-08_19",23.473,120.453
2.18181818181818,"2021-01-08_19",24.693,121.773
2.36363636363636,"2021-01-08_19",23.966,121.593
4.6,"2021-01-08_19",24.742,120.906
5.4,"2021-01-08_19",24.727,120.929
5,"2021-01-08_19",24.803,120.96
6,"2021-01-08_19",24.782,121.012
11.3636363636364,"2021-01-08_19",24.251,120.539
5.9,"2021-01-08_19",24.79,121.008
20.2727272727273,"2021-01-08_19",24.133,120.673
24.0909090909091,"2021-01-08_19",24.257,120.742
19.7,"2021-01-08_19",22.554,120.544
6.7,"2021-01-08_19",24.103,121.606
15,"2021-01-08_19",22.659,120.473
4.27272727272727,"2021-01-08_19",23.549,119.617
3.22222222222222,"2021-01-08_19",23.576,121.361
2.36363636363636,"2021-01-08_19",23.709,121.42
2.1,"2021-01-08_19",24.696,121.8
1,"2021-01-08_19",24.576,121.844
29.8181818181818,"2021-01-08_19",22.914,120.272
9.18181818181818,"2021-01-08_19",25.016,121.173
1.7,"2021-01-08_19",24.676,121.732
2.8,"2021-01-08_19",23.66,121.448
19.1818181818182,"2021-01-08_19",24.975,121.26
13,"2021-01-08_19",24.16,120.566
1.81818181818182,"2021-01-08_19",24.082,121.606
33.0909090909091,"2021-01-08_19",23.345,120.437
19.5454545454545,"2021-01-08_19",24.925,121.31
16.6363636363636,"2021-01-08_19",24.857,121.215
20.5454545454545,"2021-01-08_19",23.676,120.446
33.8181818181818,"2021-01-08_19",23.056,120.404
17,"2021-01-08_19",23.539,120.225
24.7,"2021-01-08_19",24.977,121.306
18.2222222222222,"2021-01-08_19",24.919,121.137
18.0909090909091,"2021-01-08_19",24.154,120.652
26.8,"2021-01-08_19",23.604,120.393
21.3636363636364,"2021-01-08_19",23.628,120.334
39.5,"2021-01-08_19",23.486,120.564
31.3636363636364,"2021-01-08_19",23.219,120.161
26.8181818181818,"2021-01-08_19",24.911,121.159
24,"2021-01-08_19",23.066,120.131
23.1818181818182,"2021-01-08_19",23.369,120.332
26.2,"2021-01-08_19",23.529,120.452
8,"2021-01-08_19",25.05,121.225
15.9090909090909,"2021-01-08_19",23.42,120.183
22.25,"2021-01-08_19",23.291,120.33
19.8333333333333,"2021-01-08_19",23.265,120.125
24.8181818181818,"2021-01-08_19",23,120.166
18.5454545454545,"2021-01-08_19",23.558,120.304
21.9545454545455,"2021-01-08_19",24.136,120.678
26.5,"2021-01-08_19",23.757,120.499
23.1818181818182,"2021-01-08_19",24.152,120.666
14.8181818181818,"2021-01-08_19",24.169,120.574
19.9090909090909,"2021-01-08_19",23.711,120.266
26.6666666666667,"2021-01-08_19",23.741,120.402
21.8181818181818,"2021-01-08_19",24.132,120.659
3,"2021-01-08_19",24.742,120.913
5.9,"2021-01-08_19",24.78,121.023
22.8181818181818,"2021-01-08_19",23.307,120.317
11.4166666666667,"2021-01-08_19",25.077,121.319
22.9090909090909,"2021-01-08_19",24.993,121.34
19.0909090909091,"2021-01-08_19",23.67,120.349
30.2,"2021-01-08_19",24.954,121.258
29.5,"2021-01-08_19",23.759,120.487
22.9090909090909,"2021-01-08_19",24.94,121.219
18.3636363636364,"2021-01-08_19",23.599,120.28
23.5454545454545,"2021-01-08_19",23.153,120.179
1,"2021-01-08_19",24.664,121.764
4.72727272727273,"2021-01-08_19",24.736,121.087
1.7,"2021-01-08_19",24.748,121.691
3.6,"2021-01-08_19",24.764,121.756
4,"2021-01-08_19",23.56,119.599
22.7272727272727,"2021-01-08_19",24.93,121.252
2.1,"2021-01-08_19",24.426,121.75
8.4,"2021-01-08_19",24.902,120.991
17,"2021-01-08_19",24.185,120.668
43.8888888888889,"2021-01-08_19",22.554,120.631
24.0909090909091,"2021-01-08_19",23.276,120.258
16.1666666666667,"2021-01-08_19",24.12,120.66
24,"2021-01-08_19",24.139,120.696
3.8,"2021-01-08_19",24.787,121.76
1.27272727272727,"2021-01-08_19",23.322,121.299
5.1,"2021-01-08_19",23.452,121.393
37.5,"2021-01-08_19",22.368,120.664
56.4545454545455,"2021-01-08_19",24.432,118.246
21.2,"2021-01-08_19",22.47,120.551
2.7,"2021-01-08_19",24.207,121.483
6.09090909090909,"2021-01-08_19",24.867,121.028
14.3,"2021-01-08_19",22.674,120.488
4.1,"2021-01-08_19",23.636,121.43
0.7,"2021-01-08_19",24.467,121.8
2.81818181818182,"2021-01-08_19",24.779,121.7
9.6,"2021-01-08_19",23.48,120.421
3.90909090909091,"2021-01-08_19",24.903,120.991
23,"2021-01-08_19",23.238,120.175
35.1818181818182,"2021-01-08_19",23.464,120.553
9.3,"2021-01-08_19",24.861,121.213
27.2727272727273,"2021-01-08_19",23.05,120.219
10.0909090909091,"2021-01-08_19",25.045,121.315
23.1818181818182,"2021-01-08_19",23.312,120.324
26.1818181818182,"2021-01-08_19",23.139,120.324
26.6363636363636,"2021-01-08_19",22.97,120.297
18.8333333333333,"2021-01-08_19",23.302,120.126
33.4545454545455,"2021-01-08_19",24.105,120.729
18.3,"2021-01-08_19",22.621,120.582
11.4545454545455,"2021-01-08_19",23.476,120.455
19,"2021-01-08_19",24.147,120.639
17.6363636363636,"2021-01-08_19",23.467,120.251
18.3333333333333,"2021-01-08_19",22.595,120.556
30.3636363636364,"2021-01-08_19",22.261,120.651
17.5,"2021-01-08_19",22.677,120.504
13.5454545454545,"2021-01-08_19",24.277,120.575
10.6666666666667,"2021-01-08_19",24.877,120.998
0,"2021-01-08_19",22.023,120.721
0,"2021-01-08_19",22.073,120.814
24.6363636363636,"2021-01-08_19",23.306,120.363
9.81818181818182,"2021-01-08_19",24.992,121.18
39,"2021-01-08_19",23.007,120.179
4.72727272727273,"2021-01-08_19",23.22,121.265
38,"2021-01-08_19",23.045,120.481
35.4545454545455,"2021-01-08_19",22.904,120.352
25.1818181818182,"2021-01-08_19",23.309,120.309
29.9,"2021-01-08_19",23.633,120.523
21.3636363636364,"2021-01-08_19",22.991,120.163
8.54545454545454,"2021-01-08_19",23.472,120.439
4.2,"2021-01-08_19",24.822,121.769
20.0909090909091,"2021-01-08_19",23.612,120.219
3.36363636363636,"2021-01-08_19",23.431,120.66
19.1818181818182,"2021-01-08_19",23.422,120.183
24.2727272727273,"2021-01-08_19",23.145,120.157
27.3636363636364,"2021-01-08_19",23.048,120.179
9.0625,"2021-01-08_19",25.052,121.544
3.6,"2021-01-08_19",24.797,120.944
4.63636363636364,"2021-01-08_19",24.51,120.721
5.9,"2021-01-08_19",24.788,121.013
5.81818181818182,"2021-01-08_19",24.79,120.967
4.81818181818182,"2021-01-08_19",24.785,120.93
3,"2021-01-08_19",24.825,121.821
4.72727272727273,"2021-01-08_19",23.54,119.545
4,"2021-01-08_19",24.777,121.176
17,"2021-01-08_19",22.808,120.492
12.4545454545455,"2021-01-08_19",23.411,120.251
31,"2021-01-08_19",23.674,120.538
23.3636363636364,"2021-01-08_19",24.089,120.728
24.2727272727273,"2021-01-08_19",23.687,120.389
23.7272727272727,"2021-01-08_19",23.25,120.273
23.0909090909091,"2021-01-08_19",22.989,120.203
21.7272727272727,"2021-01-08_19",23.267,120.246
27.8,"2021-01-08_19",23.593,120.302
33.2727272727273,"2021-01-08_19",23.756,120.641
3,"2021-01-08_19",24.927,121.019
5.5,"2021-01-08_19",24.705,121.106
0.0909090909090909,"2021-01-08_19",23.278,121.273
13.1818181818182,"2021-01-08_19",24.881,121.292
4.5,"2021-01-08_19",24.686,120.936
16.6363636363636,"2021-01-08_19",23.215,120.136
3,"2021-01-08_19",24.82,120.964
18.5454545454545,"2021-01-08_19",24.248,120.724
5,"2021-01-08_19",24.827,121.12
5.63636363636364,"2021-01-08_19",24.813,121.003
21.6363636363636,"2021-01-08_19",24.992,121.327
15.3,"2021-01-08_19",22.595,120.49
10.1,"2021-01-08_19",23.473,120.416
12.8181818181818,"2021-01-08_19",23.383,120.668
18.8181818181818,"2021-01-08_19",23.467,120.248
8.81818181818182,"2021-01-08_19",24.937,121.08
13,"2021-01-08_19",23.634,120.152
21.5555555555556,"2021-01-08_19",23.717,120.418
18.8181818181818,"2021-01-08_19",24.165,120.649
3,"2021-01-08_19",24.901,121.862
6,"2021-01-08_19",23.265,121.303
1.45454545454545,"2021-01-08_19",24.614,121.854
4.2,"2021-01-08_19",23.321,121.339
3.72727272727273,"2021-01-08_19",24.78,121.744
19.8181818181818,"2021-01-08_19",24.155,120.673
24.0909090909091,"2021-01-08_19",24.148,120.687
17,"2021-01-08_19",24.909,121.279
14.6363636363636,"2021-01-08_19",24.185,120.593
33,"2021-01-08_19",24.924,121.184
29.2222222222222,"2021-01-08_19",23.64,120.201
19.6363636363636,"2021-01-08_19",24.986,121.29
13.2727272727273,"2021-01-08_19",25.022,121.304
1,"2021-01-08_19",23.462,121.496
17.6363636363636,"2021-01-08_19",24.276,120.774
5.4,"2021-01-08_19",24.684,120.87
18.9090909090909,"2021-01-08_19",22.473,120.522
17.2727272727273,"2021-01-08_19",22.726,120.61
1,"2021-01-08_19",23.469,121.497
4.1,"2021-01-08_19",24.569,120.813
4.1,"2021-01-08_19",24.757,121.209
4.09090909090909,"2021-01-08_19",24.813,121.76
22.1818181818182,"2021-01-08_19",22.464,120.533
5,"2021-01-08_19",24.689,121.02
18.0909090909091,"2021-01-08_19",22.781,120.495
23.0909090909091,"2021-01-08_19",22.33,120.364
16.1818181818182,"2021-01-08_19",22.678,120.478
0.272727272727273,"2021-01-08_19",21.944,120.801
0.363636363636364,"2021-01-08_19",24.465,121.804
4,"2021-01-08_19",24.446,120.706
3.90909090909091,"2021-01-08_19",24.473,120.666
4.1,"2021-01-08_19",24.426,120.727
3.81818181818182,"2021-01-08_19",24.542,120.695
3.6,"2021-01-08_19",24.84,120.941
44.1,"2021-01-08_19",24.446,118.378
4.6,"2021-01-08_19",24.491,120.792
4.3,"2021-01-08_19",24.763,121.729
5.6,"2021-01-08_19",24.734,120.968
17.9,"2021-01-08_19",22.611,120.571
2.63636363636364,"2021-01-08_19",23.155,121.267
6.54545454545455,"2021-01-08_19",23.173,121.249
6,"2021-01-08_19",23.4,119.323
1.3,"2021-01-08_19",24.597,121.842
0,"2021-01-08_19",22.009,120.745
2.2,"2021-01-08_19",24.725,121.763
0,"2021-01-08_19",21.968,120.759
14.5454545454545,"2021-01-08_19",24.36,120.947
18.7272727272727,"2021-01-08_19",24.937,121.164
20,"2021-01-08_19",22.702,120.636
19.8571428571429,"2021-01-08_19",23.219,120.106
23.4285714285714,"2021-01-08_19",24.308,120.715
29.6,"2021-01-08_19",24.686,121.397
16.8,"2021-01-08_19",23.805,120.366
25.3,"2021-01-08_19",22.305,120.643
26.4,"2021-01-08_19",22.554,120.632
31.3636363636364,"2021-01-08_19",23.687,120.587
15.9090909090909,"2021-01-08_19",24.105,120.618
6.09090909090909,"2021-01-08_19",24.798,121.002
20.5454545454545,"2021-01-08_19",23.756,120.374
27.7777777777778,"2021-01-08_19",23.254,120.296
22,"2021-01-08_19",22.551,120.474
0,"2021-01-08_19",22.235,120.803
3.5,"2021-01-08_19",24.75,121.714
6.09090909090909,"2021-01-08_19",24.78,121.03
2.8,"2021-01-08_19",24.754,121.742
3.1,"2021-01-08_19",24.711,121.652
29.4,"2021-01-08_19",23.768,120.399
19.2727272727273,"2021-01-08_19",23.519,120.207
25.8181818181818,"2021-01-08_19",23.232,120.261
20.5,"2021-01-08_19",23.094,120.099
1.54545454545455,"2021-01-08_19",23.525,121.379
11.2,"2021-01-08_19",23.478,120.484
11,"2021-01-08_19",23.462,120.46
15.3636363636364,"2021-01-08_19",23.498,121.374
23.5454545454545,"2021-01-08_19",24.897,121.213
5.45454545454545,"2021-01-08_19",24.641,120.83
5.1,"2021-01-08_19",24.806,120.973
4.9,"2021-01-08_19",24.813,120.965
6.18181818181818,"2021-01-08_19",24.402,120.766
9.5,"2021-01-08_19",23.472,120.466
4.2,"2021-01-08_19",24.58,120.85
6.1,"2021-01-08_19",24.693,120.879
12.25,"2021-01-08_19",24.347,120.64
27,"2021-01-08_19",24.172,120.702
26.2727272727273,"2021-01-08_19",24.062,120.643
14.7272727272727,"2021-01-08_19",24.351,120.626
30.7272727272727,"2021-01-08_19",22.929,120.282
15.5,"2021-01-08_19",22.601,120.56
26.9090909090909,"2021-01-08_19",22.526,120.629
5.7,"2021-01-08_19",24.688,121.765
19.4,"2021-01-08_19",23.263,121.303
2.54545454545455,"2021-01-08_19",24.665,121.827
2.4,"2021-01-08_19",23.674,121.427
14.3636363636364,"2021-01-08_19",23.337,120.138
16.6363636363636,"2021-01-08_19",24.178,120.665
22.4545454545455,"2021-01-08_19",24.912,121.143
21.7272727272727,"2021-01-08_19",24.921,121.292
16.0833333333333,"2021-01-08_19",24.863,121.218
0,"2021-01-08_19",24.107,120.624
22.6363636363636,"2021-01-08_19",24.996,121.305
5,"2021-01-08_19",24.795,120.952
25.9090909090909,"2021-01-08_19",23.123,120.247
20.1818181818182,"2021-01-08_19",23.606,120.371
23.8181818181818,"2021-01-08_19",23.239,120.267
30.5,"2021-01-08_19",23.561,120.606
19.8181818181818,"2021-01-08_19",23.573,120.296
28.8181818181818,"2021-01-08_19",23.027,120.256
18.8181818181818,"2021-01-08_19",24.135,120.658
31.4545454545455,"2021-01-08_19",24.983,121.315
23.5454545454545,"2021-01-08_19",23.268,120.278
24.3636363636364,"2021-01-08_19",24.125,120.714
15.7,"2021-01-08_19",24.918,121.25
17.7272727272727,"2021-01-08_19",23.492,120.187
22.4545454545455,"2021-01-08_19",23.557,120.285
28.4,"2021-01-08_19",23.712,120.551
18.2727272727273,"2021-01-08_19",23.772,120.413
25,"2021-01-08_19",23.74,120.222
5.18181818181818,"2021-01-08_19",24.498,120.81
5.18181818181818,"2021-01-08_19",24.798,120.95
5.72727272727273,"2021-01-08_19",24.764,121.054
4.8,"2021-01-08_19",24.495,120.723
3.45454545454545,"2021-01-08_19",24.844,120.928
6.9,"2021-01-08_19",24.631,121.118
17.6363636363636,"2021-01-08_19",22.631,120.594
18,"2021-01-08_19",23.793,120.46
26,"2021-01-08_19",23.769,120.412
23.4,"2021-01-08_19",23.68,120.479
13.1818181818182,"2021-01-08_19",24.134,120.607
12.6363636363636,"2021-01-08_19",24.348,120.624
18.3636363636364,"2021-01-08_19",23.436,120.183
20.3636363636364,"2021-01-08_19",23.758,120.252
75,"2021-01-08_19",24.158,120.634
18.5,"2021-01-08_19",24.122,120.629
3.18181818181818,"2021-01-08_19",24.574,120.936
11.6363636363636,"2021-01-08_19",24.365,120.602
5.2,"2021-01-08_19",24.463,120.812
4.1,"2021-01-08_19",24.562,120.713
4.90909090909091,"2021-01-08_19",24.611,120.827
4.81818181818182,"2021-01-08_19",24.687,120.96
10.5454545454545,"2021-01-08_19",25.02,121.293
24.0909090909091,"2021-01-08_19",24.129,120.691
35.1818181818182,"2021-01-08_19",24.945,121.227
14,"2021-01-08_19",24.306,120.593
14.6363636363636,"2021-01-08_19",23.702,120.192
4.63636363636364,"2021-01-08_19",24.44,120.655
4.2,"2021-01-08_19",24.469,120.833
4.18181818181818,"2021-01-08_19",24.564,120.825
8.6,"2021-01-08_19",24.394,120.921
3.1,"2021-01-08_19",24.605,121.001
11.4545454545455,"2021-01-08_19",24.383,120.606
14.6363636363636,"2021-01-08_19",24.192,120.544
21.3636363636364,"2021-01-08_19",23.315,120.316
14.2,"2021-01-08_19",24.276,120.634
11.6363636363636,"2021-01-08_19",24.375,120.68
4.09090909090909,"2021-01-08_19",24.57,120.831
14.3636363636364,"2021-01-08_19",24.344,120.618
6.2,"2021-01-08_19",24.706,120.896
5.8,"2021-01-08_19",24.44,120.926
5,"2021-01-08_19",24.682,120.947
18.9,"2021-01-08_19",24.151,120.642
19.5454545454545,"2021-01-08_19",24.246,120.686
17.0909090909091,"2021-01-08_19",24.286,120.792
4,"2021-01-08_19",24.573,120.828
24.6363636363636,"2021-01-08_19",24.1,120.69
13.2727272727273,"2021-01-08_19",24.239,120.636
4.8,"2021-01-08_19",24.586,120.885
5,"2021-01-08_19",24.688,120.912
1,"2021-01-08_19",23.652,121.536
29,"2021-01-08_19",23.307,120.182
37.0909090909091,"2021-01-08_19",23.518,120.591
13.1818181818182,"2021-01-08_19",24.39,120.655
28,"2021-01-08_19",23.042,120.133
12.3636363636364,"2021-01-08_19",24.345,120.588
13.2,"2021-01-08_19",24.293,120.61
34.5,"2021-01-08_19",23.738,120.514
32,"2021-01-08_19",23.663,120.564
11.0909090909091,"2021-01-08_19",24.226,120.557
11.9166666666667,"2021-01-08_19",24.341,120.629
30.4545454545455,"2021-01-08_19",23.443,120.454
22.3636363636364,"2021-01-08_19",24.18,120.697
5,"2021-01-08_19",24.543,120.971
3.27272727272727,"2021-01-08_19",24.601,121.04
4.9,"2021-01-08_19",24.484,120.708
4.3,"2021-01-08_19",24.438,120.664
1,"2021-01-08_19",25.059,121.578
5.90909090909091,"2021-01-08_19",24.465,120.786
27.1666666666667,"2021-01-08_19",24.942,121.207
17.5833333333333,"2021-01-08_19",24.307,120.723
9.16666666666667,"2021-01-08_19",25.008,121.215
13,"2021-01-08_19",24.89,121.052
2,"2021-01-08_19",25.097,121.754
19.7,"2021-01-08_19",22.304,120.643
1.3,"2021-01-08_19",23.316,121.451
0.1,"2021-01-08_19",23.12,121.393
0,"2021-01-08_19",22.204,120.7
21.6,"2021-01-08_19",23.774,120.266
26.2727272727273,"2021-01-08_19",24.066,120.736
4.9,"2021-01-08_19",24.344,120.767
5.18181818181818,"2021-01-08_19",24.646,120.81
17.0909090909091,"2021-01-08_19",24.181,120.669
19.2727272727273,"2021-01-08_19",25.009,121.321
23.0909090909091,"2021-01-08_19",24.175,120.685
22.0833333333333,"2021-01-08_19",23.38,120.248
14,"2021-01-08_19",24.262,120.704
12.7272727272727,"2021-01-08_19",24.378,120.651
21.0909090909091,"2021-01-08_19",24.247,120.715
25.7272727272727,"2021-01-08_19",23.352,120.414
25.3333333333333,"2021-01-08_19",23.28,120.332
9.09090909090909,"2021-01-08_19",24.312,120.562
21.0909090909091,"2021-01-08_19",24.167,120.692
23.9090909090909,"2021-01-08_19",24.16,120.673
18.1818181818182,"2021-01-08_19",24.173,120.683
24.2,"2021-01-08_19",24.194,120.813
16.7777777777778,"2021-01-08_19",24.18,120.576
44.3333333333333,"2021-01-08_19",23.729,120.485
23.8636363636364,"2021-01-08_19",24.123,120.752
18.2727272727273,"2021-01-08_19",23.382,120.172
5.45454545454545,"2021-01-08_19",24.692,120.907
5.5,"2021-01-08_19",24.685,120.876
5.6,"2021-01-08_19",24.694,120.876
4.09090909090909,"2021-01-08_19",24.493,120.681
5.9,"2021-01-08_19",24.615,120.796
15.7272727272727,"2021-01-08_19",23.792,120.312
34.2727272727273,"2021-01-08_19",23.064,120.39
0.818181818181818,"2021-01-08_19",24.168,120.698
25.9090909090909,"2021-01-08_19",24.167,120.679
34,"2021-01-08_19",24.922,121.149
20,"2021-01-08_19",24.882,121.195
12.5454545454545,"2021-01-08_19",24.162,120.618
19,"2021-01-08_19",22.419,120.505
26.3636363636364,"2021-01-08_19",22.475,120.611
19.4545454545455,"2021-01-08_19",22.426,120.495
4,"2021-01-08_19",23.936,121.579
3.54545454545455,"2021-01-08_19",23.979,121.603
19.5,"2021-01-08_19",22.488,120.441
28.7272727272727,"2021-01-08_19",24.084,120.753
8,"2021-01-08_19",24.261,120.658
14.0909090909091,"2021-01-08_19",24.222,120.651
32.9090909090909,"2021-01-08_19",24.238,120.851
5.18181818181818,"2021-01-08_19",24.498,120.828
15.8571428571429,"2021-01-08_19",22.68,120.498
19,"2021-01-08_19",22.562,120.492
16.7,"2021-01-08_19",22.55,120.5
3.90909090909091,"2021-01-08_19",24.662,121.122
0,"2021-01-08_19",21.97,120.735
9.2,"2021-01-08_19",23.662,119.66
22.0909090909091,"2021-01-08_19",22.572,120.596
4.9,"2021-01-08_19",23.737,119.606
4.125,"2021-01-08_19",24.726,121.088
46.6,"2021-01-08_19",22.37,120.627
25.8181818181818,"2021-01-08_19",23.064,120.201
11.7272727272727,"2021-01-08_19",24.264,120.545
16.8181818181818,"2021-01-08_19",23.379,120.339
26.8181818181818,"2021-01-08_19",23.323,120.405
13,"2021-01-08_19",24.249,120.599
17.5,"2021-01-08_19",24.194,120.608
24.5833333333333,"2021-01-08_19",24.113,120.684
